IMEI,Year,Month,Day,Hour,Minute,Latitude,Longitude,Temperature,Voltage Battery,AtmPress,FormatID
3.00034E+14,2012,5,23,13,0,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,23,13,10,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,23,13,20,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,23,13,30,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,23,13,40,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,23,13,50,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,7,5,2,0,74.45116667,-91.70078333,-99,8,-99,0
3.00034E+14,2012,7,5,2,10,74.45116667,-91.70078333,-99,8,-99,0
3.00034E+14,2012,7,5,2,20,74.45116667,-91.70078333,-99,8,-99,0
3.00034E+14,2012,7,5,2,30,74.45116667,-91.70078333,-99,8,-99,0
3.00034E+14,2012,7,5,2,40,74.45118333,-91.70078333,-99,8,-99,0
3.00034E+14,2012,7,5,2,50,74.45118333,-91.70078333,-99,8,-99,0
3.00034E+14,2012,4,23,19,0,74.44578333,-91.70078333,-99,8,-99,0
3.00034E+14,2012,4,23,19,10,74.4458,-91.70078333,-99,8,-99,0
3.00034E+14,2012,4,23,19,20,74.4458,-91.70078333,-99,8,-99,0
3.00034E+14,2012,4,23,19,30,74.4458,-91.70076667,-99,8,-99,0
3.00034E+14,2012,4,23,19,40,74.4458,-91.70078333,-99,8,-99,0
3.00034E+14,2012,4,23,19,50,74.4458,-91.70076667,-99,8,-99,0
3.00034E+14,2012,5,13,15,0,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,13,15,10,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,13,15,20,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,13,15,30,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,13,15,40,74.4458,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,13,15,50,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,9,1,20,0,74.21623333,-82.904,-99,8,-99,0
3.00034E+14,2012,9,1,20,10,74.21625,-82.904,-99,8,-99,0
3.00034E+14,2012,9,1,20,20,74.21625,-82.904,-99,8,-99,0
3.00034E+14,2012,9,1,20,30,74.21625,-82.904,-99,8,-99,0
3.00034E+14,2012,9,1,20,40,74.21625,-82.904,-99,8,-99,0
3.00034E+14,2012,9,1,20,50,74.21625,-82.904,-99,8,-99,0
3.00034E+14,2012,1,3,8,0,74.51435,-93.72538333,-99,9,-99,0
3.00034E+14,2012,1,3,8,10,74.51436667,-93.72538333,-99,9,-99,0
3.00034E+14,2012,1,3,8,20,74.51436667,-93.72536667,-99,9,-99,0
3.00034E+14,2012,1,3,8,30,74.51436667,-93.72536667,-99,9,-99,0
3.00034E+14,2012,1,3,8,40,74.51436667,-93.72536667,-99,9,-99,0
3.00034E+14,2012,1,3,8,50,74.51436667,-93.72538333,-99,9,-99,0
3.00034E+14,2012,12,5,21,0,-124.88185,-49.80053333,-99,7,-99,0
3.00034E+14,2012,12,5,21,10,-124.8818333,-49.80053333,-99,7,-99,0
3.00034E+14,2012,12,5,21,20,-124.88185,-49.80053333,-99,7,-99,0
3.00034E+14,2012,12,5,21,30,-124.88185,-49.80053333,-99,7,-99,0
3.00034E+14,2012,12,5,21,40,-124.88185,-49.80053333,-99,7,-99,0
3.00034E+14,2012,12,5,21,50,-124.88185,-49.80053333,-99,7,-99,0
3.00034E+14,2012,5,27,10,0,74.4458,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,27,10,10,74.4458,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,27,10,20,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,27,10,30,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,27,10,40,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,27,10,50,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,1,8,4,0,74.51625,-93.77425,-99,8,-99,0
3.00034E+14,2012,1,8,4,10,74.51626667,-93.77423333,-99,8,-99,0
3.00034E+14,2012,1,8,4,20,74.51626667,-93.77423333,-99,8,-99,0
3.00034E+14,2012,1,8,4,30,74.51626667,-93.77423333,-99,8,-99,0
3.00034E+14,2012,1,8,4,40,74.51626667,-93.77423333,-99,8,-99,0
3.00034E+14,2012,1,8,4,50,74.51626667,-93.77425,-99,8,-99,0
3.00034E+14,2012,6,20,17,0,74.44581667,-91.70056667,-99,8,-99,0
3.00034E+14,2012,6,20,17,10,74.44583333,-91.70055,-99,8,-99,0
3.00034E+14,2012,6,20,17,20,74.44583333,-91.70056667,-99,8,-99,0
3.00034E+14,2012,6,20,17,30,74.44583333,-91.70055,-99,8,-99,0
3.00034E+14,2012,6,20,17,40,74.44583333,-91.70055,-99,8,-99,0
3.00034E+14,2012,6,20,17,50,74.44583333,-91.70055,-99,8,-99,0
3.00034E+14,2012,2,9,20,0,74.44678333,-91.70186667,-99,8,-99,0
3.00034E+14,2012,2,9,20,10,74.4468,-91.70185,-99,8,-99,0
3.00034E+14,2012,2,9,20,20,74.4468,-91.70185,-99,8,-99,0
3.00034E+14,2012,2,9,20,30,74.4468,-91.70185,-99,8,-99,0
3.00034E+14,2012,2,9,20,40,74.4468,-91.70185,-99,8,-99,0
3.00034E+14,2012,2,9,20,50,74.4468,-91.70185,-99,8,-99,0
3.00034E+14,2012,6,23,21,0,74.44583333,-91.70051667,-99,8,-99,0
3.00034E+14,2012,6,23,21,10,74.44585,-91.70051667,-99,8,-99,0
3.00034E+14,2012,6,23,21,20,74.44585,-91.70051667,-99,8,-99,0
3.00034E+14,2012,6,23,21,30,74.44585,-91.7005,-99,8,-99,0
3.00034E+14,2012,6,23,21,40,74.44585,-91.7005,-99,8,-99,0
3.00034E+14,2012,6,23,21,50,74.44585,-91.70051667,-99,8,-99,0
3.00034E+14,2012,4,8,21,0,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,8,21,10,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,8,21,20,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,8,21,30,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,8,21,40,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,8,21,50,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,1,19,3,0,74.44928333,-91.7711,-99,8,-99,0
3.00034E+14,2012,1,19,3,10,74.4493,-91.77108333,-99,8,-99,0
3.00034E+14,2012,1,19,3,20,74.4493,-91.77108333,-99,8,-99,0
3.00034E+14,2012,1,19,3,30,74.4493,-91.77108333,-99,8,-99,0
3.00034E+14,2012,1,19,3,40,74.4493,-91.77108333,-99,8,-99,0
3.00034E+14,2012,1,19,3,50,74.4493,-91.77108333,-99,8,-99,0
3.00034E+14,2012,4,8,2,0,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,8,2,10,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,8,2,20,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,8,2,30,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,8,2,40,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,8,2,50,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,1,27,22,0,74.4783,-91.97616667,-99,8,-99,0
3.00034E+14,2012,1,27,22,10,74.4783,-91.97615,-99,8,-99,0
3.00034E+14,2012,1,27,22,20,74.47831667,-91.97615,-99,8,-99,0
3.00034E+14,2012,1,27,22,30,74.4783,-91.97615,-99,8,-99,0
3.00034E+14,2012,1,27,22,40,74.4783,-91.97615,-99,8,-99,0
3.00034E+14,2012,1,27,22,50,74.4783,-91.97615,-99,8,-99,0
3.00034E+14,2012,8,7,15,0,74.5948,-92.00336667,-99,8,-99,0
3.00034E+14,2012,8,7,15,10,74.59481667,-92.00335,-99,8,-99,0
3.00034E+14,2012,8,7,15,20,74.5948,-92.00336667,-99,8,-99,0
3.00034E+14,2012,8,7,15,30,74.5948,-92.00336667,-99,8,-99,0
3.00034E+14,2012,8,7,15,40,74.5948,-92.00336667,-99,8,-99,0
3.00034E+14,2012,8,7,15,50,74.5948,-92.00336667,-99,8,-99,0
3.00034E+14,2012,4,12,10,0,74.4458,-91.70075,-99,8,-99,0
3.00034E+14,2012,4,12,10,10,74.4458,-91.70075,-99,8,-99,0
3.00034E+14,2012,4,12,10,20,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,12,10,30,74.44581667,-91.70075,-99,8,-99,0
3.00034E+14,2012,4,12,10,40,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,12,10,50,74.44581667,-91.70075,-99,8,-99,0
3.00034E+14,2012,4,13,6,0,74.44578333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,13,6,10,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,13,6,20,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,13,6,30,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,13,6,40,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,13,6,50,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,1,11,4,0,74.53395,-93.25906667,-99,8,-99,0
3.00034E+14,2012,1,11,4,10,74.53396667,-93.25906667,-99,8,-99,0
3.00034E+14,2012,1,11,4,20,74.53396667,-93.25906667,-99,8,-99,0
3.00034E+14,2012,1,11,4,30,74.53396667,-93.25906667,-99,8,-99,0
3.00034E+14,2012,1,11,4,40,74.53396667,-93.25906667,-99,8,-99,0
3.00034E+14,2012,1,11,4,50,74.53396667,-93.25906667,-99,8,-99,0
3.00034E+14,2012,1,12,4,0,74.53016667,-93.29658333,-99,8,-99,0
3.00034E+14,2012,1,12,4,10,74.53018333,-93.29658333,-99,8,-99,0
3.00034E+14,2012,1,12,4,20,74.53018333,-93.29658333,-99,8,-99,0
3.00034E+14,2012,1,12,4,30,74.53018333,-93.29658333,-99,8,-99,0
3.00034E+14,2012,1,12,4,40,74.53018333,-93.29658333,-99,8,-99,0
3.00034E+14,2012,1,12,4,50,74.53018333,-93.29658333,-99,8,-99,0
3.00034E+14,2012,6,22,13,0,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,22,13,10,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,22,13,20,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,22,13,30,74.44581667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,22,13,40,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,22,13,50,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,27,2,0,74.44586667,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,27,2,10,74.44586667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,27,2,20,74.44588333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,27,2,30,74.44588333,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,27,2,40,74.44588333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,27,2,50,74.44588333,-91.7007,-99,8,-99,0
3.00034E+14,2012,1,18,21,0,74.43978333,-91.7348,-99,8,-99,0
3.00034E+14,2012,1,18,21,10,74.4398,-91.73478333,-99,8,-99,0
3.00034E+14,2012,1,18,21,20,74.4398,-91.73478333,-99,8,-99,0
3.00034E+14,2012,1,18,21,30,74.4398,-91.73478333,-99,8,-99,0
3.00034E+14,2012,1,18,21,40,74.4398,-91.73478333,-99,8,-99,0
3.00034E+14,2012,1,18,21,50,74.4398,-91.73478333,-99,8,-99,0
3.00034E+14,2012,4,9,4,0,74.44578333,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,9,4,10,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,9,4,20,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,9,4,30,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,4,9,4,40,74.4458,-91.7007,-99,8,-99,0
3.00034E+14,2012,4,9,4,50,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,2,11,15,0,74.44576667,-91.69161667,-99,8,-99,0
3.00034E+14,2012,2,11,15,10,74.44578333,-91.69161667,-99,8,-99,0
3.00034E+14,2012,2,11,15,20,74.44578333,-91.69161667,-99,8,-99,0
3.00034E+14,2012,2,11,15,30,74.44578333,-91.6916,-99,8,-99,0
3.00034E+14,2012,2,11,15,40,74.44578333,-91.69161667,-99,8,-99,0
3.00034E+14,2012,2,11,15,50,74.44578333,-91.6916,-99,8,-99,0
3.00034E+14,2012,2,12,17,0,74.44853333,-91.72583333,-99,8,-99,0
3.00034E+14,2012,2,12,17,10,74.44855,-91.72583333,-99,8,-99,0
3.00034E+14,2012,2,12,17,20,74.44855,-91.72581667,-99,8,-99,0
3.00034E+14,2012,2,12,17,30,74.44855,-91.72581667,-99,8,-99,0
3.00034E+14,2012,2,12,17,40,74.44855,-91.72581667,-99,8,-99,0
3.00034E+14,2012,2,12,17,50,74.44855,-91.72581667,-99,8,-99,0
3.00034E+14,2012,2,26,19,0,74.44578333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,2,26,19,10,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,2,26,19,20,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,2,26,19,30,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,2,26,19,40,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,2,26,19,50,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,1,13,2,0,74.52026667,-93.34673333,-99,8,-99,0
3.00034E+14,2012,1,13,2,10,74.52026667,-93.34673333,-99,8,-99,0
3.00034E+14,2012,1,13,2,20,74.52026667,-93.34673333,-99,8,-99,0
3.00034E+14,2012,1,13,2,30,74.52026667,-93.34673333,-99,8,-99,0
3.00034E+14,2012,1,13,2,40,74.52026667,-93.34673333,-99,8,-99,0
3.00034E+14,2012,1,13,2,50,74.52026667,-93.34673333,-99,8,-99,0
3.00034E+14,2012,1,8,21,0,74.516,-93.75218333,-99,8,-99,0
3.00034E+14,2012,1,8,21,10,74.516,-93.75216667,-99,8,-99,0
3.00034E+14,2012,1,8,21,20,74.516,-93.75216667,-99,8,-99,0
3.00034E+14,2012,1,8,21,30,74.516,-93.75216667,-99,8,-99,0
3.00034E+14,2012,1,8,21,40,74.516,-93.75216667,-99,8,-99,0
3.00034E+14,2012,1,8,21,50,74.516,-93.75216667,-99,8,-99,0
3.00034E+14,2012,1,24,3,0,74.43946667,-91.65815,-99,8,-99,0
3.00034E+14,2012,1,24,3,10,74.43948333,-91.65815,-99,8,-99,0
3.00034E+14,2012,1,24,3,20,74.43948333,-91.65815,-99,8,-99,0
3.00034E+14,2012,1,24,3,30,74.43948333,-91.65815,-99,8,-99,0
3.00034E+14,2012,1,24,3,40,74.43948333,-91.65815,-99,8,-99,0
3.00034E+14,2012,1,24,3,50,74.43948333,-91.65815,-99,8,-99,0
3.00034E+14,2012,5,3,4,0,74.44576667,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,3,4,10,74.44578333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,3,4,20,74.44578333,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,3,4,30,74.44578333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,3,4,40,74.44578333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,5,3,4,50,74.44576667,-91.70068333,-99,8,-99,0
3.00034E+14,2012,2,23,17,0,74.4459,-91.70096667,-99,8,-99,0
3.00034E+14,2012,2,23,17,10,74.44591667,-91.70095,-99,8,-99,0
3.00034E+14,2012,2,23,17,20,74.44591667,-91.70095,-99,8,-99,0
3.00034E+14,2012,2,23,17,30,74.44591667,-91.70095,-99,8,-99,0
3.00034E+14,2012,2,23,17,40,74.44591667,-91.70095,-99,8,-99,0
3.00034E+14,2012,2,23,17,50,74.44591667,-91.70095,-99,8,-99,0
3.00034E+14,2012,5,28,19,0,74.4458,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,28,19,10,74.44581667,-91.70061667,-99,8,-99,0
3.00034E+14,2012,5,28,19,20,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,28,19,30,74.44581667,-91.70063333,-99,8,-99,0
3.00034E+14,2012,5,28,19,40,74.44581667,-91.70061667,-99,8,-99,0
3.00034E+14,2012,5,28,19,50,74.4458,-91.70061667,-99,8,-99,0
3.00034E+14,2012,6,23,19,0,74.44583333,-91.70048333,-99,8,-99,0
3.00034E+14,2012,6,23,19,10,74.44585,-91.70046667,-99,8,-99,0
3.00034E+14,2012,6,23,19,20,74.44585,-91.70046667,-99,8,-99,0
3.00034E+14,2012,6,23,19,30,74.44585,-91.70046667,-99,8,-99,0
3.00034E+14,2012,6,23,19,40,74.44585,-91.70046667,-99,8,-99,0
3.00034E+14,2012,6,23,19,50,74.44585,-91.70048333,-99,8,-99,0
3.00034E+14,2012,1,22,13,0,74.44556667,-91.79473333,-99,8,-99,0
3.00034E+14,2012,1,22,13,10,74.44558333,-91.79473333,-99,8,-99,0
3.00034E+14,2012,1,22,13,20,74.44558333,-91.79473333,-99,8,-99,0
3.00034E+14,2012,1,22,13,30,74.44558333,-91.79473333,-99,8,-99,0
3.00034E+14,2012,1,22,13,40,74.44558333,-91.79473333,-99,8,-99,0
3.00034E+14,2012,1,22,13,50,74.44558333,-91.79473333,-99,8,-99,0
3.00034E+14,2012,1,24,16,0,74.43853333,-91.60095,-99,8,-99,0
3.00034E+14,2012,1,24,16,10,74.43855,-91.60093333,-99,8,-99,0
3.00034E+14,2012,1,24,16,20,74.43855,-91.60093333,-99,8,-99,0
3.00034E+14,2012,1,24,16,30,74.43855,-91.60093333,-99,8,-99,0
3.00034E+14,2012,1,24,16,40,74.43855,-91.60093333,-99,8,-99,0
3.00034E+14,2012,1,24,16,50,74.43855,-91.60093333,-99,8,-99,0
3.00034E+14,2012,4,3,8,0,74.44576667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,3,8,10,74.44578333,-91.70065,-99,8,-99,0
3.00034E+14,2012,4,3,8,20,74.44578333,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,3,8,30,74.44578333,-91.70065,-99,8,-99,0
3.00034E+14,2012,4,3,8,40,74.44578333,-91.70066667,-99,8,-99,0
3.00034E+14,2012,4,3,8,50,74.44578333,-91.70065,-99,8,-99,0
3.00034E+14,2012,1,15,10,0,74.45311667,-92.3808,-99,8,-99,0
3.00034E+14,2012,1,15,10,10,74.45311667,-92.3808,-99,8,-99,0
3.00034E+14,2012,1,15,10,20,74.45311667,-92.3808,-99,8,-99,0
3.00034E+14,2012,1,15,10,30,74.45311667,-92.3808,-99,8,-99,0
3.00034E+14,2012,1,15,10,40,74.45311667,-92.3808,-99,8,-99,0
3.00034E+14,2012,1,15,10,50,74.45311667,-92.3808,-99,8,-99,0
3.00034E+14,2012,5,21,20,0,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,21,20,10,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,21,20,20,74.44583333,-91.70066667,-99,8,-99,0
3.00034E+14,2012,5,21,20,30,74.44583333,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,21,20,40,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,5,21,20,50,74.44583333,-91.70065,-99,8,-99,0
3.00034E+14,2012,9,2,19,0,74.23163333,-82.79136667,-99,8,-99,0
3.00034E+14,2012,9,2,19,10,74.23163333,-82.79136667,-99,8,-99,0
3.00034E+14,2012,9,2,19,20,74.23163333,-82.79136667,-99,8,-99,0
3.00034E+14,2012,9,2,19,30,74.23163333,-82.79136667,-99,8,-99,0
3.00034E+14,2012,9,2,19,40,74.23163333,-82.79136667,-99,8,-99,0
3.00034E+14,2012,9,2,19,50,74.23163333,-82.79136667,-99,8,-99,0
3.00034E+14,2012,6,3,7,0,74.4458,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,3,7,10,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,3,7,20,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,3,7,30,74.4458,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,3,7,40,74.44581667,-91.70065,-99,8,-99,0
3.00034E+14,2012,6,3,7,50,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,2,8,4,0,74.44725,-91.69533333,-99,8,-99,0
3.00034E+14,2012,2,8,4,10,74.44726667,-91.69531667,-99,8,-99,0
3.00034E+14,2012,2,8,4,20,74.44726667,-91.69533333,-99,8,-99,0
3.00034E+14,2012,2,8,4,30,74.44726667,-91.69531667,-99,8,-99,0
3.00034E+14,2012,2,8,4,40,74.44726667,-91.69533333,-99,8,-99,0
3.00034E+14,2012,2,8,4,50,74.44726667,-91.69531667,-99,8,-99,0
3.00034E+14,2012,1,23,16,0,74.43961667,-91.65045,-99,8,-99,0
3.00034E+14,2012,1,23,16,10,74.43961667,-91.65045,-99,8,-99,0
3.00034E+14,2012,1,23,16,20,74.43963333,-91.65043333,-99,8,-99,0
3.00034E+14,2012,1,23,16,30,74.43963333,-91.65043333,-99,8,-99,0
3.00034E+14,2012,1,23,16,40,74.43963333,-91.65043333,-99,8,-99,0
3.00034E+14,2012,1,23,16,50,74.43963333,-91.65043333,-99,8,-99,0
3.00034E+14,2012,2,19,8,0,74.44601667,-91.70125,-99,8,-99,0
3.00034E+14,2012,2,19,8,10,74.44603333,-91.70125,-99,8,-99,0
3.00034E+14,2012,2,19,8,20,74.44603333,-91.70125,-99,8,-99,0
3.00034E+14,2012,2,19,8,30,74.44603333,-91.70123333,-99,8,-99,0
3.00034E+14,2012,2,19,8,40,74.44601667,-91.70123333,-99,8,-99,0
3.00034E+14,2012,2,19,8,50,74.44603333,-91.70125,-99,8,-99,0
3.00034E+14,2012,2,17,10,0,74.44606667,-91.70111667,-99,8,-99,0
3.00034E+14,2012,2,17,10,10,74.44608333,-91.7011,-99,8,-99,0
3.00034E+14,2012,2,17,10,20,74.44608333,-91.7011,-99,8,-99,0
3.00034E+14,2012,2,17,10,30,74.44608333,-91.70111667,-99,8,-99,0
3.00034E+14,2012,2,17,10,40,74.44606667,-91.70111667,-99,8,-99,0
3.00034E+14,2012,2,17,10,50,74.44608333,-91.7011,-99,8,-99,0
3.00034E+14,2012,6,13,8,0,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,13,8,10,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,6,13,8,20,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,13,8,30,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,13,8,40,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,6,13,8,50,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,16,15,0,74.44581667,-91.70075,-99,8,-99,0
3.00034E+14,2012,6,16,15,10,74.44583333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,16,15,20,74.44583333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,16,15,30,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,16,15,40,74.44583333,-91.70073333,-99,8,-99,0
3.00034E+14,2012,6,16,15,50,74.44581667,-91.70075,-99,8,-99,0
3.00034E+14,2012,2,13,3,0,74.44665,-91.73391667,-99,8,-99,0
3.00034E+14,2012,2,13,3,10,74.44666667,-91.73391667,-99,8,-99,0
3.00034E+14,2012,2,13,3,20,74.44666667,-91.73391667,-99,8,-99,0
3.00034E+14,2012,2,13,3,30,74.44666667,-91.73391667,-99,8,-99,0
3.00034E+14,2012,2,13,3,40,74.44666667,-91.73391667,-99,8,-99,0
3.00034E+14,2012,2,13,3,50,74.44666667,-91.73391667,-99,8,-99,0
3.00034E+14,2012,5,5,21,0,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,5,21,10,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,5,21,20,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,5,21,30,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,5,5,21,40,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,5,21,50,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,30,14,0,74.4458,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,30,14,10,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,30,14,20,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,4,30,14,30,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,30,14,40,74.44581667,-91.70073333,-99,8,-99,0
3.00034E+14,2012,4,30,14,50,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,7,11,1,0,74.46013333,-91.73493333,-99,8,-99,0
3.00034E+14,2012,7,11,1,10,74.46015,-91.73491667,-99,8,-99,0
3.00034E+14,2012,7,11,1,20,74.46015,-91.73491667,-99,8,-99,0
3.00034E+14,2012,7,11,1,30,74.46015,-91.73491667,-99,8,-99,0
3.00034E+14,2012,7,11,1,40,74.46015,-91.73491667,-99,8,-99,0
3.00034E+14,2012,7,11,1,50,74.46013333,-91.73491667,-99,8,-99,0
3.00034E+14,2012,5,18,2,0,74.44581667,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,18,2,10,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,18,2,20,74.44583333,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,18,2,30,74.44583333,-91.70071667,-99,8,-99,0
3.00034E+14,2012,5,18,2,40,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,5,18,2,50,74.44583333,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,9,9,0,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,9,9,10,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,9,9,20,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,9,9,30,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,9,9,40,74.44581667,-91.70066667,-99,8,-99,0
3.00034E+14,2012,6,9,9,50,74.4458,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,16,11,0,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,16,11,10,74.44583333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,16,11,20,74.44583333,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,16,11,30,74.44583333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,16,11,40,74.44583333,-91.70068333,-99,8,-99,0
3.00034E+14,2012,6,16,11,50,74.44581667,-91.7007,-99,8,-99,0
3.00034E+14,2012,6,23,16,0,74.44581667,-91.70053333,-99,8,-99,0
3.00034E+14,2012,6,23,16,10,74.44583333,-91.70051667,-99,8,-99,0
3.00034E+14,2012,6,23,16,20,74.44583333,-91.70053333,-99,8,-99,0
3.00034E+14,2012,6,23,16,30,74.44583333,-91.70053333,-99,8,-99,0
3.00034E+14,2012,6,23,16,40,74.44583333,-91.70051667,-99,8,-99,0
3.00034E+14,2012,6,23,16,50,74.44583333,-91.70051667,-99,8,-99,0
3.00034E+14,2012,5,9,12,0,74.44578333,-91.7007,-99,8,-99,0
